customer_id,age_group,region,branch_code,registration_date
CUST003062,41-60 ,S,BR0059,2022-05-14
CUST003063, 60+,EAST ,BR0088,2024-10-30
CUST003064,60_plus,W,BR0072,09-02-2015
CUST003065,41-60,south,BR0003,2019-01-20
CUST003066, 26-40, SOUTH,BR0097,2018-03-15
CUST003067,26_40,EAST ,BR0105,08/15/2025
CUST003068,41_60,south,BR0113,2023-12-03
CUST003069,41-60 ,WEST,BR0049,06/04/2026
CUST003070, 60+,east,BR0033,2023-01-29
CUST003071,41_60,south,BR0109,11/04/2020
CUST003072,18-25,south,BR0075,2019-07-25
CUST003073,26 - 40,NORTH,BR0113,2015-08-16
CUST003074,41-60,South,BR0047,2019-05-16
CUST003075,26 - 40,N,BR0011,2020-06-25
CUST003076,60_plus,North,BR0078,2020-06-29
CUST003077,60 +,NORTH,BR0089,10/10/2016
CUST003078,41-60,south,BR0068,06/12/2026
CUST003079,41-60,west,BR0015,24/04/2016
CUST003080,60+,S,BR0116,17-01-2016
CUST003081, 18-25 ,south,BR0073,2019-08-06
CUST003082,18-25,South,BR0010,2022-11-09
CUST003083,26-40,North,BR0015,08-10-2022
CUST003084,26-40,WEST,BR0097,2017-06-26
CUST003085,60 +,,BR0041,27/11/2023
CUST003086,60_plus,North,BR0079,2022-07-31
CUST003087,,SOUTH,BR0036,2022-09-08
CUST003088,41-60,East,BR0053,21/03/2020
CUST003089,60_plus,NORTH,BR0093,2025-01-30
CUST003090,18-25,south,,02/27/2026
CUST003091,60 +,West,BR0018,23/08/2017
CUST003092,,NORTH,BR0009,31/07/2024
CUST003093,18-25,north,BR0039,25-06-2016
CUST003094,41_60,NORTH ,BR0051,12-11-2024
CUST003095,60+,North,BR0101,16-01-2025
CUST003096,41 - 60,North,BR0085,2017-10-15
CUST003097,41-60, WEST ,BR0054,2022-08-03
CUST003098,18-25,SOUTH,BR0040,02/11/2025
CUST003099,18-25,,BR0091,2021-11-06
CUST003100,60_plus,East,BR0008,2019-02-04
CUST003101,60+,West,BR0022,2019-04-07
CUST003102,60 +,south,BR0105,29-12-2023
CUST003103,41_60,east,BR0059,27-02-2022
CUST003104,41-60,N,BR0054,2018-06-28
CUST003105,26-40,NORTH ,BR0008,2019-05-12
CUST003106,18-25,SOUTH,BR0089,2022-09-13
CUST003107,26_40,West,BR0025,2021-03-10
CUST003108,18 - 25,East,BR0038,2017-05-12
CUST003109,41-60,EAST ,BR0022,2021-09-17
CUST003110,41_60,north,BR0080,2024-02-24
CUST003111,26-40,East,BR0113,2020-09-05
CUST003112,26 - 40,west,BR0073,2015-01-18
CUST003113,18-25,N,BR0036,2020-04-05
CUST003114,26-40,SOUTH,BR0065,09/22/2021
CUST003115, 60+,West,BR0096,08/04/2016
CUST003116,18_25,WEST,BR0049,2024-04-08
CUST003117,41-60 ,SOUTH,BR0063,
CUST003118,18-25,,BR0014,10-02-2018
CUST003119,,EAST,BR0062,27/04/2024
CUST003120,26 - 40,SOUTH,BR0114,2021-08-16
CUST003121, 60+,W,BR0082,2020-11-10
CUST003122,18-25,East,BR0002,2025-12-14
CUST003123,60+,E,BR0067,2021-02-16
CUST003124,60 +,W,BR0076,2026-03-11
CUST003125,26_40,NORTH ,BR0081,25-11-2019
CUST003126,,East,BR0031,28/07/2015
CUST003127, 60+, WEST ,BR0110,22-11-2021
CUST003128,60+,EAST,BR0012,2017-11-27
CUST003129,60+,EAST,BR0113,29-09-2022
CUST003130,41-60 ,EAST ,BR0044,2020-06-23
CUST003131,41-60,west,BR0042,26-08-2020
CUST003132,41 - 60,south,BR0022,2021-07-07
CUST003133,18-25,East,BR0110,05-12-2018
CUST003134,60+,S,BR0033,2016-03-08
CUST003135,41-60,NORTH,BR0098,11/03/2016
CUST003136, 60+,west,BR0089,11-07-2019
CUST003137,60_plus,East,BR0054,28-09-2024
CUST003138, 18-25 ,NORTH ,BR0027,2016-07-18
CUST003139,60+, SOUTH,BR0078,26-11-2019
CUST003140,18 - 25,NORTH ,BR0114,2020-07-01
CUST003141,26-40,east,BR0068,2024-08-22
CUST003142,18 - 25,SOUTH,BR0117,21-07-2018
CUST003143,26_40, WEST ,BR0101,2024-05-01
CUST003144,60+,east,BR0008,2026-04-23
CUST003145,41-60,NORTH,BR0018,2022-01-25
CUST003146, 18-25 ,South,BR0025,2019-08-13
CUST003147,18-25,east,BR0004,2020-08-13
CUST003148,60+,EAST,BR0016,2026-05-16
CUST003149,60+,south,BR0059,2025-03-04
CUST003150,41-60,EAST ,BR0045,19-02-2020
CUST003151,41-60 , WEST ,BR0021,2020-12-06
CUST003152, 18-25 ,E,BR0011,04-07-2016
CUST003153,41-60,west,BR0056,
CUST003154,41-60,south,BR0113,2023-06-05
CUST003155,41_60,N,BR0098,2016-01-05
CUST003156,60_plus, SOUTH,BR0098,31-12-2015
CUST003157,18-25,EAST,BR0116,2026-02-09
CUST003158,60+,NORTH ,BR0085,10/11/2017
CUST003159,60+,East,BR0037,07/07/2019
CUST003160,60_plus,EAST,BR0088,2023-10-11
CUST003161,41-60,north,BR0054,2024-06-13
CUST003162,41-60,West,BR0053,2023-04-24
CUST003163,18-25,EAST ,BR0024,2016-09-03
CUST003164,60+,North,BR0055,30-12-2021
CUST003165, 60+,E,BR0097,28-02-2024
CUST003166,60+, SOUTH,BR0034,2019-02-09
CUST003167,18_25,SOUTH,BR0018,2015-03-23
CUST003168, 18-25 ,West,BR0088,20-02-2023
CUST003169,60+,South,BR0053,16-08-2019
CUST003170,60+,East,BR0067,06/09/2021
CUST003171,18-25, SOUTH,BR0028,27-11-2018
CUST003172,60+,East,BR0030,2016-10-24
CUST003173,26-40,NORTH ,BR0087,04-05-2026
CUST003174,26 - 40,East,BR0086,08-02-2017
CUST003175,18_25,North,BR0055,2021-10-24
CUST003176,26-40,E,,07/06/2019
CUST003177,18 - 25,EAST,BR0063,10-06-2019
CUST003178,26-40,East,BR0058,16/02/2025
CUST003179,41-60,SOUTH,BR0065,2016-07-03
CUST003180,60+,E,BR0065,2026-05-02
CUST003181,26-40,north,BR0076,06-01-2021
CUST003182,18_25, WEST ,BR0018,01-01-2018
CUST003183,60+,east,BR0073,09-12-2017
CUST003184,41-60 ,south,BR0041,06/03/2024
CUST003185, 26-40,west,BR0003,06-10-2015
CUST003186,18 - 25,EAST ,BR0066,03/06/2023
CUST003187,26_40,N,BR0012,2024-04-23
CUST003188,41 - 60,N,BR0006,06-01-2015
CUST003189,26 - 40,NORTH,BR0098,19/11/2023
CUST003190,26_40,North,BR0029,01/08/2020
CUST003191,,N,BR0001,2022-04-24
CUST003192, 26-40,WEST,BR0051,2020-06-21
CUST003193, 18-25 ,east,BR0115,28-05-2020
CUST003194,41-60 ,W,BR0109,2017-02-13
CUST003195,26_40,West,BR0064,25-09-2015
CUST003196,41-60,EAST ,BR0041,2015-04-17
CUST003197,18-25,east,BR0118,06-12-2021
CUST003198, 60+,N,BR0014,02/17/2022
CUST003199, 18-25 ,North,BR0045,04-09-2020
CUST003200,41 - 60,N,BR0026,28-04-2015
CUST003201,41-60,E,BR0080,13/02/2020
CUST003202,60 +, WEST ,BR0005,16/09/2018
CUST003203,41-60,EAST,BR0073,2019-11-20
CUST003204,26-40, SOUTH,BR0089,15-01-2025
CUST003205,60+,NORTH ,BR0120,2022-04-22
CUST003206,18-25,WEST,BR0107,2026-01-24
CUST003207,26-40,North,BR0057,2015-10-02
CUST003208,26-40,North,BR0049,26-06-2017
CUST003209,41-60 , SOUTH,BR0097,2024-01-30
CUST003210,60+,north,BR0058,11-12-2024
CUST003211,41 - 60,south,BR0054,02-02-2016
CUST003212,41-60,NORTH,BR0056,2020-03-17
CUST003213,41_60, WEST ,BR0084,03/17/2015
CUST003214,26-40,south,BR0090,2022-03-06
CUST003215,26 - 40,EAST ,BR0031,2018-05-19
CUST003216,41-60,EAST ,BR0010,25-07-2022
CUST003217,26_40,North,BR0035,2018-04-05
CUST003218,60+,W,BR0095,01/13/2019
CUST003219,60+,east,BR0097,2019-02-27
CUST003220,26-40,South,BR0036,12/10/2018
CUST003221, 26-40,NORTH ,BR0031,02/15/2017
CUST003222,41-60,south,BR0068,
CUST003223,26-40,North,BR0021,2019-04-12
CUST003224,18-25,west,BR0055,17-10-2024
CUST003225,26 - 40,N,BR0109,2022-01-14
CUST003226,26-40,N,BR0069,24/10/2018
CUST003227, 26-40,EAST ,BR0113,2016-10-01
CUST003228,41_60,West,BR0115,04/14/2020
CUST003229,60+,EAST ,BR0011,2020-05-16
CUST003230,26 - 40,NORTH,BR0089,2023-06-02
CUST003231, 26-40,east,,2022-06-06
CUST003232,60+,EAST,BR0014,2024-07-29
CUST003233,60 +,North,,24-05-2024
CUST003234,60+,East,BR0082,08/07/2023
CUST003235,41-60,NORTH ,BR0063,22/07/2025
CUST003236,26-40,North,BR0036,2019-05-17
CUST003237,18_25,NORTH,BR0097,2015-07-16
CUST003238,18-25,NORTH ,BR0013,27-12-2019
CUST003239,60+,east,BR0104,2018-09-20
CUST003240,,S,BR0116,2019-01-22
CUST003241,41-60, WEST ,BR0016,2024-08-24
CUST003242,41-60,South,BR0118,2021-08-16
CUST003243,26-40, SOUTH,BR0051,17-05-2020
CUST003244,41-60, SOUTH,BR0046,2020-12-19
CUST003245,41 - 60,South,BR0067,2017-02-25
CUST003246,26-40,N,BR0003,02/09/2021
CUST003247,60 +,north,BR0017,2018-10-27
CUST003248,60+,W,BR0073,2017-10-19
CUST003249,18-25,east,BR0087,2023-11-20
CUST003250,26_40,E,BR0049,2019-12-01
CUST003251,41_60,SOUTH,,2024-10-14
CUST003252,26-40,S,br0075,05-11-2019
CUST003253,,W,BR0043,20-12-2017
CUST003254,41-60 ,SOUTH,BR0052,2022-01-25
CUST003255,18-25, WEST ,BR0021,2026-07-22
CUST003256,18-25,East,BR0018,2023-11-28
CUST003257,41-60,West,BR0111,18/12/2025
CUST003258,41-60, SOUTH,BR0005,23-11-2015
CUST003259, 18-25 ,west,BR0058,14-09-2015
CUST003260,41-60, SOUTH,BR0109,2016-02-24
CUST003261,41-60,west,BR0082,17/08/2025
CUST003262,18 - 25, WEST ,BR0087,2017-04-06
CUST003263,26-40,EAST,BR0034,2024-05-30
CUST003264,26_40,West,BR0009,2017-08-21
CUST003265,41 - 60,N,BR0004,19-10-2022
CUST003266,41-60,SOUTH,BR0036,2019-07-23
CUST003267,60_plus,NORTH ,BR0107,2017-02-21
CUST003268,18-25,EAST,BR0048,2017-10-04
CUST003269,18_25,West,BR0068,16-04-2026
CUST003270,41-60,south,BR0076,07/05/2018
CUST003271,60 +, WEST ,BR0113,2023-03-20
CUST003272,26 - 40,NORTH,BR0042,2018-03-16
CUST003273,18_25, WEST ,BR0042,2017-05-25
CUST003274,18-25,south,BR0102,07/05/2019
CUST003275,60_plus, SOUTH,BR0001,17-01-2025
CUST003276,60+,,BR0112,2025-04-14
CUST003277,18 - 25,NORTH ,BR0053,07/10/2018
CUST003278,26 - 40,SOUTH,BR0030,12/06/2021
CUST003279,60+,north,BR0060,03-01-2016
CUST003280,18_25,north,BR0090,2019-02-22
CUST003281,41-60,West,BR0018,30/03/2016
CUST003282,60_plus,east,BR0042,2021-03-25
CUST003283,18 - 25,East,BR0090,09/28/2024
CUST003284,18-25,North,BR0067,2020-01-12
CUST003285, 60+,west,BR0107,2022-01-26
CUST003286,41 - 60,WEST,BR0021,2023-12-09
CUST003287,41-60,south,BR0076,25-09-2024
CUST003288,41-60 , SOUTH,BR0056,2019-03-13
CUST003289,41-60,west,BR0075,13-08-2020
CUST003290,26_40,east,BR0043,25-06-2016
CUST003291,26-40,EAST ,BR0051,2022-03-05
CUST003292,60+,South,BR0102,2025-01-31
CUST003293,18-25,North,BR0057,2021-02-10
CUST003294,41-60,E,BR0118,05/09/2017
CUST003295,18_25,SOUTH,BR0067,2015-04-08
CUST003296, 18-25 ,North,BR0092,01-10-2015
CUST003297,18-25,south,BR0067,08-11-2015
CUST003298,26-40,W,BR0003,2016-09-07
CUST003299,41_60,west,BR0015,11-10-2022
CUST003300,60+,E,BR0072,14-03-2022
CUST003301,60+,SOUTH,BR0011,2024-09-14
CUST003302,41_60,NORTH ,BR0063,2017-03-01
CUST003303,41-60,west,BR0051,2023-08-25
CUST003304,41-60,South,BR0003,30/01/2021
CUST003305,60_plus, SOUTH,BR0028,2023-02-22
CUST003306,60+,north,BR0026,2015-10-24
CUST003307,41-60,W,BR0073,2018-11-09
CUST003308,41_60,south,BR0077,2025-04-13
CUST003309,26_40,North,BR0030,14-08-2019
CUST003310,41-60,W,BR0100,04/01/2018
CUST003311,60_plus,NORTH ,BR0038,29-12-2017
CUST003312,41-60,East,BR0113,14-07-2020
CUST003313,26-40,N,BR0085,14/02/2016
CUST003314,60 +,West,BR0092,2016-05-18
CUST003315,41-60,,BR0011,01/09/2025
CUST003316,26-40,East,BR0028,2017-11-28
CUST003317,60_plus, SOUTH,BR0047,09/12/2018
CUST003318,41-60,E,BR0005,01-03-2020
CUST003319, 60+,East,BR0003,2021-05-26
CUST003320,26-40,EAST ,BR0008,25-06-2020
CUST003321,41-60,North,BR0120,31-05-2024
CUST003322, 60+, WEST ,BR0068,2024-09-29
CUST003323,18-25,E,BR0100,11-01-2018
CUST003324,41 - 60,south,BR0007,2019-10-18
CUST003325,26_40,west,BR0073,04-06-2025
CUST003326,26-40,NORTH,BR0013,23-02-2024
CUST003327,60+,EAST ,BR0044,17-12-2015
CUST003328,18 - 25,,BR0092,19-07-2026
CUST003329,41-60,west,BR0093,2024-07-01
CUST003330,41-60 ,north,BR0016,2022-06-11
CUST003331,41-60,south,BR0056,2025-11-09
CUST003332,26_40,E,BR0042,2015-03-16
CUST003333, 60+,NORTH ,BR0010,02/02/2019
CUST003334,60+,NORTH ,BR0051,31-03-2024
CUST003335,41_60,NORTH ,BR0120,2023-04-05
CUST003336,26 - 40,south,BR0050,04-05-2023
CUST003337,41-60 , WEST ,,05-02-2017
CUST003338, 26-40,EAST ,BR0035,2016-08-12
CUST003339,41-60 , SOUTH,BR0031,13/12/2018
CUST003340,41_60,East,BR0098,2022-07-22
CUST003341,26-40,West,BR0092,2016-03-16
CUST003342,41-60,WEST,BR0108,03-08-2019
CUST003343,26 - 40,S,BR0120,29/08/2018
CUST003344,60_plus,north,BR0067,2015-10-30
CUST003345, 60+,north,BR0071,2025-09-22
CUST003346,26-40,North,BR0051,2020-11-14
CUST003347,26_40,EAST,BR0062,2016-07-06
CUST003348,41-60,EAST ,BR0061,2023-03-06
CUST003349,26-40,East,BR0042,2024-10-21
CUST003350,26-40,S,BR0103,2024-11-03
CUST003351,41 - 60,E,BR0039,12/12/2021
CUST003352,60+,EAST,BR0020,03/22/2015
CUST003353,41 - 60,N,BR0052,12/11/2022
CUST003354,41-60 ,north,,2024-06-06
CUST003355,41-60,N,BR0069,2024-07-28
CUST003356,41_60,South,BR0105,02/28/2024
CUST003357, 60+,South,BR0120,2018-10-26
CUST003358,, SOUTH,BR0071,06/19/2021
CUST003359,26-40,north,BR0001,2024-05-06
CUST003360,60+,east,BR0063,2024-03-10
CUST003361,41-60 ,NORTH ,BR0063,2024-10-10
CUST003362,41-60 ,E,BR0088,2023-02-15
CUST003363,41-60,WEST,BR0032,2022-08-08
CUST003364,60+,SOUTH,BR0065,2023-04-13
CUST003365, 18-25 ,west,BR0076,2019-12-15
CUST003366,18 - 25,north,BR0041,2024-10-29
CUST003367,41-60,N,BR0039,26/10/2017
CUST003368,60+,S,BR0114,2024-02-12
CUST003369,26 - 40,west,BR0106,11/18/2023
CUST003370,26 - 40,WEST,BR0072,2025-07-22
CUST003371,26 - 40, SOUTH,BR0055,2025-07-07
CUST003372,26_40,WEST,BR0085,04/23/2022
CUST003373,18 - 25,east,BR0057,07/10/2018
CUST003374,18 - 25,W,BR0024,2022-12-23
CUST003375,41-60,north,BR0086,2026-03-18
CUST003376,41-60,West,BR0082,29-04-2025
CUST003377,41-60,East,,23-05-2019
CUST003378,60+,S,BR0005,2015-07-16
CUST003379,18_25,West,BR0017,08-06-2020
CUST003380,26_40,East,BR0113,2017-07-03
CUST003381,26-40,WEST,BR0001,24-04-2019
CUST003382,41-60 ,W,BR0118,14/07/2024
CUST003383,18_25,S,BR0044,2023-12-14
CUST003384,41-60 ,south,,2024-11-29
CUST003385,41-60,south,BR0103,2026-04-06
CUST003386,41-60,South,BR0065,07-08-2025
CUST003387,18-25,NORTH,BR0011,17-10-2021
CUST003388,60+,NORTH ,BR0106,24-03-2023
CUST003389,18-25,north,BR0084,2021-12-29
CUST003390,26-40,NORTH ,BR0074,2023-08-16
CUST003391,26-40,E,BR0118,2023-10-31
CUST003392,41_60,south,BR0099,2025-11-13
CUST003393,26-40,East,BR0083,2024-02-16
CUST003394,18-25,east,BR0117,16-02-2021
CUST003395,60_plus,EAST,BR0088,2024-10-24
CUST003396,60+,N,BR0015,2017-04-20
CUST003397,41_60,S,BR0007,11/09/2020
CUST003398,26-40,North,BR0029,10-01-2024
CUST003399,26-40,EAST ,BR0082,2021-04-13
CUST003400,60+,South,BR0044,2024-07-07
CUST003401,60+,EAST ,BR0054,20/11/2020
CUST003402,60+,E,BR0019,30-05-2021
CUST003403,18 - 25,North,BR0105,2026-05-08
CUST003404, 18-25 , SOUTH,BR0051,03/01/2022
CUST003405,60+,west,BR0016,2021-01-22
CUST003406,18-25,East,BR0044,20/03/2018
CUST003407,26-40,EAST,BR0047,2022-11-20
CUST003408,41-60,EAST,BR0116,06/14/2026
CUST003409,, SOUTH,BR0051,19-02-2019
CUST003410,18 - 25, SOUTH,BR0058,2024-03-08
CUST003411,60_plus,E,BR0111,27/07/2021
CUST003412,60 +,E,BR0074,08/05/2019
CUST003413,60+,West,BR0107,2024-03-03
CUST003414,18 - 25, WEST ,BR0083,2015-09-18
CUST003415,26-40,north,BR0006,2019-12-21
CUST003416,41 - 60,,BR0051,2015-04-03
CUST003417,18-25,S,BR0089,03/13/2023
CUST003418,41-60,S,BR0117,31/10/2020
CUST003419,18-25,WEST,BR0109,2022-12-03
CUST003420,26_40,South,BR0064,03/30/2018
CUST003421,18 - 25, SOUTH,BR0013,2022-07-26
CUST003422,18-25,NORTH,BR0062,02/18/2026
CUST003423,26 - 40,NORTH,BR0079,2024-06-24
CUST003424,41-60, SOUTH,BR0098,2018-09-05
CUST003425,26_40,N,BR0059,08-06-2019
CUST003426, 18-25 ,SOUTH,BR0044,2023-10-10
CUST003427,60+,EAST ,BR0106,2018-11-08
CUST003428, 26-40,East,BR0101,04-03-2025
CUST003429,41-60,E,BR0087,2021-08-19
CUST003430,41-60,west,BR0035,31/08/2025
CUST003431,26 - 40,West,BR0077,2022-11-10
CUST003432,,E,BR0064,18-03-2026
CUST003433,18 - 25,West,BR0113,02/18/2023
CUST003434,18-25,SOUTH,BR0048,2020-12-07
CUST003435,41_60,South,BR0001,27/11/2018
CUST003436,26-40,East,BR0052,2017-08-16
CUST003437,26-40,NORTH ,BR0058,2021-08-14
CUST003438,41-60,N,BR0074,2015-04-06
CUST003439,41_60,south,BR0054,2023-04-12
CUST003440,26-40,North,BR0004,2023-06-11
CUST003441,60_plus,WEST,BR0075,2024-12-30
CUST003442,41-60 ,WEST,BR0025,23-01-2026
CUST003443,41-60,north,BR0117,2017-08-02
CUST003444,26-40,north,BR0015,2020-11-25
CUST003445,41-60, WEST ,BR0118,09/01/2016
CUST003446,41-60,NORTH ,BR0042,2016-03-14
CUST003447,18-25,NORTH,BR0052,2015-08-25
CUST003448,18-25, SOUTH,BR0029,2016-12-20
CUST003449,26-40,west,BR0055,06-06-2016
CUST003450,41-60,WEST,BR0112,01/05/2018
CUST003451,60+,south,BR0091,2017-09-27
CUST003452,41-60,West,BR0097,26-05-2016
CUST003453,41-60,NORTH ,BR0034,2022-10-19
CUST003454,26-40, WEST ,BR0009,2024-07-11
CUST003455,26-40,E,BR0002,2021-06-17
CUST003456,26_40,North,BR0038,06-06-2020
CUST003457,18_25,NORTH ,BR0074,26-02-2025
CUST003458,26-40,east,BR0063,2020-05-04
CUST003459,60+,WEST,BR0055,20/02/2023
CUST003460,60+,N,BR0003,06-05-2022
CUST003461,60+,East,BR0042,2022-12-12
CUST003462, 26-40,EAST ,BR0050,11-08-2019
CUST003463,26-40,NORTH,BR0111,2023-07-21
CUST003464, 18-25 ,NORTH ,BR0026,2017-08-22
CUST003465, 26-40,South,BR0011,
CUST003466, 26-40,WEST,BR0089,2020-11-09
CUST003467,26_40,West,BR0041,28/12/2025
CUST003468,18 - 25,SOUTH,BR0024,2025-10-16
CUST003469,60+,East,BR0111,18-01-2018
CUST003470,41-60,N,BR0089,2026-01-10
CUST003471,26_40, SOUTH,BR0075,2017-03-26
CUST003472,18-25,North,BR0014,14-05-2020
CUST003473,18_25,EAST,BR0034,20-06-2021
CUST003474,26-40,South,BR0022,2020-08-04
CUST003475,60+,East,BR0107,03-12-2022
CUST003476,26_40,North,BR0015,2019-03-03
CUST003477, 18-25 , SOUTH,BR0014,27/01/2025
CUST003478,,west,BR0057,2017-10-07
CUST003479,60+,EAST ,BR0108,10/11/2024
CUST003480,18-25,south,BR0065,01-12-2020
CUST003481, 18-25 ,S,BR0030,21-01-2018
CUST003482,60_plus,south,BR0095,2023-04-29
CUST003483,41-60,NORTH ,BR0049,2026-01-25
CUST003484,60+,SOUTH,BR0101,02/03/2017
CUST003485,41-60,N,BR0027,25-09-2020
CUST003486, 60+,WEST,BR0028,2019-09-27
CUST003487,26-40,east,BR0006,2023-10-10
CUST003488,41-60,EAST ,BR0047,11/05/2016
CUST003489, 26-40,north,BR0029,22-11-2024
CUST003490,18_25,N,BR0071,05/07/2015
CUST003491,41-60,N,BR0103,2020-11-24
CUST003492,60 +,NORTH ,BR0024,03/30/2016
CUST003493,18-25,EAST ,,2018-11-28
CUST003494,60+,SOUTH,BR0004,2016-10-04
CUST003495,18_25,N,BR0033,2024-09-20
CUST003496,,EAST,BR0092,25-08-2020
CUST003497,26-40,west,BR0053,09/03/2018
CUST003498,26-40,NORTH,BR0068,07-06-2022
CUST003499,18-25,NORTH ,BR0088,2017-08-20
CUST003500,18-25,EAST,BR0108,2026-02-25
CUST003501,41_60, WEST ,BR0105,23-11-2015
CUST003502,26 - 40, WEST ,BR0021,2017-03-27
CUST003503,41-60,west,BR0083,2019-01-14
CUST003504,26-40,NORTH,BR0102,2017-11-06
CUST003505,41_60,S,BR0092,12/20/2020
CUST003506,41-60,EAST ,BR0098,2024-02-02
CUST003507,26 - 40,,BR0062,2025-09-15
CUST003508,60+,north,BR0110,27/03/2017
CUST003509,60+,west,BR0104,24/12/2023
CUST003510, 18-25 ,south,BR0108,2019-09-22
CUST003511,60+,EAST ,BR0058,29/05/2023
CUST003512,26 - 40, WEST ,BR0039,09/16/2025
CUST003513,18-25, WEST ,BR0008,30-05-2015
CUST003514,41-60,N,BR0113,2022-04-06
CUST003515,26_40,E,BR0044,2025-08-14
CUST003516,60+,east,BR0001,08/05/2015
CUST003517,26-40, SOUTH,BR0061,2018-03-16
CUST003518,60+,East,BR0083,2015-07-07
CUST003519,18 - 25, WEST ,BR0040,2021-05-27
CUST003520,18_25,WEST,BR0029,22-06-2025
CUST003521,41_60,E,BR0076,09-08-2024
CUST003522,60+,south,BR0050,2025-09-07
CUST003523,26-40,NORTH,BR0026,27/11/2021
CUST003524,26-40,west,BR0107,09/12/2018
CUST003525,41-60,NORTH ,BR0082,2017-08-23
CUST003526,41_60,North,BR0014,2017-02-12
CUST003527,41-60,SOUTH,BR0106,05/02/2016
CUST003528,60_plus,East,BR0119,30-08-2019
CUST003529,41-60,EAST ,BR0093,2022-04-12
CUST003530,26_40,SOUTH,BR0074,2018-07-21
CUST003531,41-60, WEST ,BR0019,05-11-2021
CUST003532,26 - 40,W,BR0098,24-05-2020
CUST003533,41-60 ,S,BR0057,2020-10-07
CUST003534,18-25, WEST ,BR0110,2023-07-18
CUST003535,41-60,West,BR0066,2015-06-15
CUST003536,18_25,North,BR0103,2020-07-28
CUST003537,26_40,north,BR0029,08-10-2016
CUST003538,18 - 25,north,BR0048,20/01/2017
CUST003539,18 - 25,NORTH ,BR0025,2023-01-23
CUST003540,,NORTH ,BR0028,2015-12-29
CUST003541,18-25,E,BR0021,07/18/2018
CUST003542,41-60,WEST,BR0049,07/24/2024
CUST003543,41-60,East,BR0093,2025-07-25
CUST003544,18-25,EAST,BR0041,10-07-2017
CUST003545,60+, SOUTH,BR0100,22/02/2021
CUST003546,60_plus,WEST,BR0033,2022-06-15
CUST003547,41-60,South,BR0111,28-11-2020
CUST003548,60+,west,BR0113,08/03/2026
CUST003549,18-25,NORTH ,BR0072,13-03-2026
CUST003550,41_60, SOUTH,BR0071,2016-01-18
CUST003551,18-25,East,BR0119,2024-01-26
CUST003552,18 - 25,NORTH,BR0016,04/23/2024
CUST003553, 60+,WEST,BR0033,2026-04-29
CUST003554,18_25,NORTH ,BR0006,2020-12-08
CUST003555,60+,S,BR0101,08-05-2017
CUST003556,18_25,EAST,BR0064,2025-04-03
CUST003557,18-25,W,BR0065,2025-03-29
CUST003558,60_plus,NORTH ,BR0017,29/07/2018
CUST003559,26-40,north,BR0082,2023-02-16
CUST003560,41-60 ,South,BR0107,21/03/2016
CUST003561,18-25,north,BR0104,08-06-2025
CUST003562,18-25,south,BR0103,2024-04-22
CUST003563,18-25,NORTH,BR0112,07-12-2023
CUST003564,26-40,E,BR0016,2016-09-21
CUST003565,60+,West,BR0007,2023-06-05
CUST003566,26-40,south,BR0047,2015-06-10
CUST003567, 60+,West,BR0116,04/03/2017
CUST003568,26 - 40,NORTH,,2023-09-26
CUST003569,41-60,SOUTH,BR0036,09/01/2022
CUST003570,18 - 25,WEST,BR0073,2025-07-19
CUST003571,41-60,north,BR0106,2015-05-01
CUST003572,18-25,west,,2016-01-27
CUST003573,18-25,EAST ,BR0062,2015-01-02
CUST003574,41-60,S,BR0001,2020-01-07
CUST003575, 26-40,east,BR0015,2025-07-01
CUST003576,60 +,EAST,BR0016,13/09/2017
CUST003577, 18-25 ,north,BR0003,2015-01-27
CUST003578,18-25,EAST,BR0075,07/11/2019
CUST003579,60 +,W,BR0118,2026-06-17
CUST003580, 18-25 ,East,BR0078,2023-03-26
CUST003581,18_25,EAST,BR0027,2016-12-10
CUST003582, 18-25 , WEST ,BR0112,2024-08-03
CUST003583,18 - 25,E,BR0036,2017-08-19
CUST003584,41-60,West,BR0119,28/09/2025
CUST003585,26 - 40,,BR0020,24-12-2019
CUST003586,26-40,WEST,BR0042,2018-06-11
CUST003587,18-25, WEST ,BR0039,2018-06-05
CUST003588,60+, WEST ,BR0065,2025-11-21
CUST003589,26-40,N,BR0012,2018-10-22
CUST003590,60+,West,BR0073,14/04/2024
CUST003591, 26-40,NORTH ,BR0074,13/12/2023
CUST003592,18-25,north,BR0021,2020-12-21
CUST003593,18_25,NORTH ,BR0021,03/27/2025
CUST003594,26-40,N,BR0072,03/10/2022
CUST003595, 60+,E,BR0033,06/17/2023
CUST003596,26_40,North,BR0065,23-06-2024
CUST003597,18-25,west,BR0004,12/03/2015
CUST003598,26 - 40, SOUTH,BR0054,2026-02-19
CUST003599,18-25,EAST ,BR0082,2024-11-10
CUST003600,26-40,EAST ,BR0035,2020-08-26
CUST003601, 60+,SOUTH,BR0111,2018-01-09
CUST003602,18_25,west,BR0098,2021-08-07
CUST003603, 18-25 ,W,BR0108,02/02/2022
CUST003604,41-60, WEST ,BR0079,2025-05-22
CUST003605,60_plus,NORTH ,BR0013,2017-05-03
CUST003606, 26-40,South,BR0103,2023-10-03
CUST003607,41_60,West,BR0115,2020-01-31
CUST003608,41 - 60,East,BR0119,2018-08-11
CUST003609,41-60,NORTH,BR0020,26/05/2021
CUST003610, 18-25 ,north,BR0005,2015-02-22
