transaction_id,customer_id,payment_channel,transaction_amount,transaction_status,transaction_timestamp
TXN0002322,CUST004872,IMPS,564.1,Failed,2026-04-11 12:12:06
TXN0002323,CUST001047,,962.19,SUCCESS,2026-01-05 21:20:32
TXN0002324,CUST002999,BILL_PAY,178.64,SUCCESS,30-01-2026 04:39
TXN0002325,CUST002795,NEFT,275.27,SUCCESS,05/22/2026 06:16 AM
TXN0002326,CUST001639,NEFT,4853.47,SUCCESS,2026-07-14 02:49:34
TXN0002327,CUST003589,Imps,2402.92,SUCCESS,2026-07-06 03:37:30
TXN0002328,CUST001387,NEFT,3060.31,,04/16/2026 10:26 PM
TXN0002329,CUST001295,BILL_PAY,621.97,SUCCESS,23/05/2026 18:39:51
TXN0002330,CUST002172,Upi,Rs.997.80,FAILED,2026-03-12 13:40:42
TXN0002331,CUST001553,Neft,1397.81,Success,08/02/2026 18:57:37
TXN0002332,CUST002139,Neft,-4750.63,failed,2026-01-23 05:58:00
TXN0002333,CUST000261,IMPS,Rs.107.48,SUCCESS,2026-03-06 21:23:15
TXN0002334,CUST000829,BILL_PAY,28.31,TIMEDOUT,2026-04-17 18:27:42
TXN0002335,CUST003058,UPI,358.62,FAILED,04-06-2026 13:52
TXN0002336,CUST000556,NEFT,890.9,Success,17-02-2026 14:22
TXN0002337,CUST000897,BILL_PAY,737.55,SUCCESS,05-01-2026 17:24
TXN0002338,CUST002891,NEFT,271.43,Failed,2026-01-20 19:13:37
TXN0002339,CUST002158,neft,1251.18,SUCCESS,2026-05-09 21:12:04
TXN0002340,CUST002349,Upi,375.07,success,07/30/2026 08:31 PM
TXN0002341,CUST005142,neft,675.46,success,2026-07-21 14:46:09
TXN0002342,CUST004469,Imps,1182.98,success,2026-07-29 21:48:51
TXN0002343,CUST005051,Imps,395.71,success,27-05-2026 19:48
TXN0002344,CUST002032,bill_pay,1724.31,Success,2026-04-29 01:03:12
TXN0002345,CUST001559,NEFT,2172.54,success,2026-05-31 05:06:39
TXN0002346,CUST001157,Neft,283.05,SUCCESS,
TXN0002347,CUST003268,neft,372.04,FAILED,2026-05-05 05:36:50
TXN0002348,CUST005059,Bill_Pay,208.62,SUCCESS,07/29/2026 11:03 AM
TXN0002349,CUST001695,upi,657.77,Success,2026-05-23 07:07:55
TXN0002350,CUST002614,upi,961.39,FAILED,2026-07-11 13:37:09
TXN0002351,CUST003543,upi,5861.08,Timed_Out,03-03-2026 01:25
TXN0002352,CUST000348,NEFT,440.78,,02/04/2026 18:14:36
TXN0002353,CUST001086,imps,928.92,SUCCESS,2026-07-02 02:21:00
TXN0002354,CUST003483,BILL_PAY,361.02,SUCCESS,03-04-2026 20:11
TXN0002355,CUST004768,UPI,374.46,SUCCESS,2026-06-21 05:15:52
TXN0002356,CUST001392,IMPS,1023.9,success,14/01/2026 05:36:48
TXN0002357,CUST001321,Imps,403.45,success,
TXN0002358,CUST001994,bill_pay,616.62,Success,08/04/2026 11:49:48
TXN0002359,CUST005151,NEFT,"1,069.51",SUCCESS,2026-05-27 03:11:47
TXN0002360,CUST002701,BILL_PAY,912.57,Success,08-03-2026 05:50
TXN0002361,CUST001924,Imps,37.93,Failed,2026-04-28 22:38:30
TXN0002362,CUST004131,IMPS,366.85,failed,2026-03-07 08:56:51
TXN0002363,CUST004667,imps,2481.85,FAILED,2026-04-03 21:08:42
TXN0002364,CUST000746,imps,101.62,Timed_Out,2026-05-02 18:17:22
TXN0002365,CUST001784,,18.01,success,15-04-2026 10:05
TXN0002366,CUST004919,neft,1320.04,TIMED_OUT,13-05-2026 10:12
TXN0002367,CUST002030,upi,-891.04,success,17-02-2026 06:02
TXN0002368,CUST000638,UPI,179.78,SUCCESS,2026-07-28 16:24:18
TXN0002369,CUST005180,Imps,Rs.759.49,SUCCESS,2026-01-24 00:04:10
TXN0002370,CUST003294,BILL_PAY,313.7,SUCCESS,27-07-2026 15:55
TXN0002371,CUST001707,UPI,"Rs.1,203.36",,2026-06-21 11:11:19
TXN0002372,CUST004506,NEFT,21.64,,2026-05-16 21:53:49
TXN0002373,CUST003786,upi,489.01,TIMED_OUT,15/03/2026 03:05:22
TXN0002374,CUST001489,NEFT,348.75,FAILED,18-05-2026 10:35
TXN0002375,CUST000647,Upi,1732.66,FAILED,21-05-2026 00:08
TXN0002376,CUST005113,NEFT,71.44,Success,2026-05-02 16:48:06
TXN0002377,CUST000574,Bill_Pay,702.46,SUCCESS,2026-01-26 11:35:34
TXN0002378,CUST005041,IMPS,,SUCCESS,07/20/2026 10:20 PM
TXN0002379,CUST000030,UPI,,Success,23-06-2026 22:51
TXN0002380,CUST000184,UPI,373.11,TIMEDOUT,24-06-2026 01:26
TXN0002381,CUST002888,Neft,981.76,success,25-04-2026 23:24
TXN0002382,CUST001642,UPI,76.35,SUCCESS,23-03-2026 05:07
TXN0002383,CUST002068,IMPS,660.72,SUCCESS,2026-07-26 01:32:00
TXN0002384,CUST004898,imps,2735.9,Success,2026-04-19 14:33:30
TXN0002385,CUST003579,neft,6264.04,success,04/07/2026 17:13:48
TXN0002386,CUST004447,IMPS,"1,100.64",Timed_Out,2026-03-01 08:44:01
TXN0002387,CUST005154,UPI,0,SUCCESS,
TXN0002388,CUST003337,NEFT,3383.57,Success,07/08/2026 03:08 AM
TXN0002389,CUST002234,imps,101.94,SUCCESS,31/03/2026 03:33:25
TXN0002390,CUST003362,,161.52,SUCCESS,09/03/2026 09:29:15
TXN0002391,CUST002812,upi,3804.46,Success,04/20/2026 01:27 PM
TXN0002392,CUST001975,IMPS,605.54,Success,2026-07-20 01:16:14
TXN0002393,CUST004963,BILL_PAY,327.71,success,23/07/2026 12:04:33
TXN0002394,CUST001772,UPI,1538.29,SUCCESS,2026-05-24 22:54:43
TXN0002395,CUST000550,NEFT,810.1,Success,30-07-2026 09:23
TXN0002396,CUST002706,BILL PAY,9278.62,timed_out,2026-03-24 11:50:02
TXN0002397,CUST000818,Neft,2417.31,SUCCESS,2026-01-16 08:37:45
TXN0002398,CUST000922,imps,856.46,Success,04/04/2026 19:36:18
TXN0002399,CUST000830,BILL_PAY,Rs.880.61,Success,12-03-2026 06:36
TXN0002400,CUST002093,BILL_PAY,2304.3,Success,
TXN0002401,CUST002867,,595.83,Success,26-04-2026 21:32
TXN0002402,CUST001911,NEFT,229.22,FAILED,03-03-2026 17:08
TXN0002403,CUST004670,imps,1654.77,timed_out,10-01-2026 17:16
TXN0002404,CUST001511,IMPS,468.67,Success,2026-02-20 20:24:50
TXN0002405,CUST001705,IMPS,943.01,SUCCESS,30-06-2026 14:34
TXN0002406,CUST002625,Upi,60.66,success,2026-01-03 04:10:36
TXN0002407,CUST003603,BILL_PAY,567.61,Success,07/09/2026 01:03 AM
TXN0002408,CUST003920,UPI,354.79,SUCCESS,01-06-2026 13:15
TXN0002409,CUST003965,bill_pay,58.78,Success,
TXN0002410,CUST002016,Imps,-589.02,SUCCESS,2026-06-29 13:52:05
TXN0002411,CUST004200,bill_pay,612.93,SUCCESS,19-07-2026 13:37
TXN0002412,CUST000647,Neft,1029.43,Success,23/06/2026 14:31:15
TXN0002413,CUST003904,Neft,2673.8,Success,2026-05-24 01:37:47
TXN0002414,CUST000228,Bill_Pay,2138.2,Success,04-01-2026 08:25
TXN0002415,CUST000535,upi,-384.08,SUCCESS,2026-05-24 22:48:56
TXN0002416,CUST000152,NEFT,831.16,SUCCESS,2026-05-07 06:52:18
TXN0002417,CUST001161,Neft,1224.55,Success,19/02/2026 01:19:25
TXN0002418,CUST003000,UPI,396.88,SUCCESS,07-06-2026 03:37
TXN0002419,CUST000725,NEFT,112.07,Success,03/29/2026 05:36 AM
TXN0002420,CUST002085,Bill_Pay,517.93,timed_out,24-02-2026 01:45
TXN0002421,CUST001366,IMPS,2829.71,success,15-01-2026 15:08
TXN0002422,CUST005038,NEFT,106.42,SUCCESS,2026-01-30 21:27:08
TXN0002423,CUST002004,UPI,204.06,SUCCESS,07/29/2026 06:02 AM
TXN0002424,CUST004436,imps,-256.97,SUCCESS,2026-03-31 14:42:38
TXN0002425,CUST001636,imps,206.66,SUCCESS,01-02-2026 05:44
TXN0002426,CUST003318,NEFT,1547.06,success,2026-07-03 00:58:34
TXN0002427,CUST002128,NEFT,312.3,success,20-05-2026 09:59
TXN0002428,CUST002317,BILL PAY,1600.94,success,2026-01-14 01:27:15
TXN0002429,CUST004341,upi,701.51,SUCCESS,2026-01-11 17:41:57
TXN0002430,CUST003910,BILL_PAY,Rs.81.87,Success,2026-06-22 08:03:53
TXN0002431,CUST003882,bill_pay,407.01,SUCCESS,19/05/2026 19:31:24
TXN0002432,CUST002594,BILL_PAY,"Rs.2,224.10",success,2026-03-13 03:52:14
TXN0002433,CUST001144,neft,800.62,SUCCESS,2026-04-16 23:49:16
TXN0002434,CUST004684,IMPS,444.14,SUCCESS,2026-04-13 18:28:44
TXN0002435,CUST001199,,2876.53,success,07-04-2026 12:26
TXN0002436,CUST000653,UPI,182.73,SUCCESS,2026-03-28 05:55:43
TXN0002437,CUST002739,Bill_Pay,325.5,success,2026-01-02 19:22:34
TXN0002438,CUST001757,UPI,1959.88,Success,08-02-2026 17:20
TXN0002439,CUST003730,imps,1506.64,Success,2026-07-03 18:26:50
TXN0002440,CUST000351,Upi,166.6,FAILED,2026-03-06 05:24:28
TXN0002441,CUST000561,IMPS,1173.38,success,2026-06-30 11:08:50
TXN0002442,CUST000360,NEFT,306.53,SUCCESS,
TXN0002443,CUST004446,imps,55.92,Success,2026-07-11 16:13:14
TXN0002444,CUST003428,Bill_Pay,454.49,Failed,2026-07-01 11:17:08
TXN0002445,CUST004800,Upi,6891.27,SUCCESS,2026-07-27 05:23:41
TXN0002446,CUST004845,UPI,2275.9,success,27-06-2026 01:13
TXN0002447,CUST003462,NEFT,628.39,Success,2026-05-09 19:38:45
TXN0002448,CUST001782,BILL PAY,99.62,,2026-07-10 18:22:34
TXN0002449,CUST002767,IMPS,57.77,success,29-06-2026 11:11
TXN0002450,CUST001534,neft,704.15,SUCCESS,2026-07-31 23:02:03
TXN0002451,CUST004765,UPI,1080.37,success,13/04/2026 14:42:49
TXN0002452,CUST005067,upi,,Success,2026-02-17 00:11:28
TXN0002453,CUST004247,NEFT,1352.53,Success,2026-01-16 00:19:50
TXN0002454,CUST003473,Bill_Pay,1504.57,success,2026-02-22 09:57:33
TXN0002455,CUST003226,IMPS,926.97,SUCCESS,2026-07-10 10:36:45
TXN0002456,CUST000604,imps,"2,792.18",SUCCESS,01/02/2026 04:01:34
TXN0002457,CUST003414,,353.98,SUCCESS,12-04-2026 19:06
TXN0002458,CUST004173,Bill_Pay,691.52,success,
TXN0002459,CUST002620,NEFT,82.21,SUCCESS,28-05-2026 13:16
TXN0002460,CUST003638,imps,345.42,success,2026-07-28 18:25:15
TXN0002461,CUST001194,UPI,2193.68,Success,07/27/2026 02:39 AM
TXN0002462,CUST003679,BILL_PAY,1444.05,Success,2026-07-08 13:26:35
TXN0002463,CUST005185,IMPS,38.63,SUCCESS,04/06/2026 11:30 AM
TXN0002464,CUST001179,neft,7711.62,SUCCESS,05-03-2026 10:19
TXN0002465,CUST003385,,Rs.803.16,Success,2026-05-18 16:17:10
TXN0002466,CUST005194,BILL PAY,821.74,,2026-06-14 22:09:07
TXN0002467,CUST000766,,320.87,success,2026-01-28 15:25:13
TXN0002468,CUST003815,IMPS,409.43,success,01-04-2026 20:06
TXN0002469,CUST002649,UPI,792.35,Success,2026-06-25 21:53:05
TXN0002470,CUST002479,NEFT,1342.59,success,14/07/2026 17:18:37
TXN0002471,CUST003126,bill_pay,981.62,success,04-04-2026 03:08
TXN0002472,CUST000780,Neft,350.98,SUCCESS,16/01/2026 23:58:55
TXN0002473,CUST003682,NEFT,225.7,Failed,2026-06-05 15:56:38
TXN0002474,CUST001063,Imps,209.13,SUCCESS,2026-04-16 00:01:16
TXN0002475,CUST002594,BILL_PAY,"2,431.02",SUCCESS,2026-02-13 12:05:54
TXN0002476,CUST000016,neft,2061.82,Timed_Out,08-07-2026 12:46
TXN0002477,CUST002061,neft,1193.64,Success,11/07/2026 06:10:38
TXN0002478,CUST002046,Neft,"Rs.2,407.43",Success,25-01-2026 04:23
TXN0002479,CUST002649,BILL PAY,572.37,SUCCESS,2026-02-10 01:00:29
TXN0002480,CUST003766,Imps,1837.68,SUCCESS,07-05-2026 22:42
TXN0002481,CUST004512,NEFT,1272.95,Success,2026-07-14 22:47:17
TXN0002482,CUST004438,BILL_PAY,1903.41,success,2026-04-05 13:56:44
TXN0002483,CUST004732,upi,186.77,FAILED,06-07-2026 11:18
TXN0002484,CUST000396,IMPS,33.19,success,20-06-2026 23:11
TXN0002485,CUST000915,Neft,910.94,Success,2026-02-21 14:58:57
TXN0002486,CUST002194,imps,64.11,Timed_Out,14-03-2026 09:32
TXN0002487,CUST004927,bill_pay,436.58,Success,2026-03-20 15:50:43
TXN0002488,CUST003572,UPI,46.43,SUCCESS,23-05-2026 22:23
TXN0002489,CUST001406,Neft,3000.35,SUCCESS,2026-03-02 00:07:43
TXN0002490,CUST001054,BILL_PAY,2069.46,success,2026-01-20 02:14:58
TXN0002491,CUST001813,neft,1012.77,SUCCESS,2026-02-07 03:04:46
TXN0002492,CUST003074,Neft,241.49,SUCCESS,2026-03-01 10:51:40
TXN0002493,CUST000003,Neft,78.46,SUCCESS,2026-04-06 07:28:21
TXN0002494,CUST002999,NEFT,45.76,Success,2026-03-23 12:08:41
TXN0002495,CUST002624,UPI,342.51,success,15/02/2026 10:24:11
TXN0002496,CUST001073,Upi,1533.08,Success,2026-04-26 01:17:13
TXN0002497,CUST004641,BILL PAY,441.99,SUCCESS,2026-02-14 07:26:12
TXN0002498,CUST003335,UPI,1212.18,Success,29-04-2026 20:06
TXN0002499,CUST000273,IMPS,1289.83,success,26/02/2026 04:19:08
TXN0002500,CUST002382,Neft,1504.59,success,06/05/2026 01:26 AM
TXN0002501,CUST004133,BILL PAY,-65.1,Success,18-06-2026 14:43
TXN0002502,CUST004312,upi,266.77,SUCCESS,04/03/2026 10:17 PM
TXN0002503,CUST004523,NEFT,1184.28,success,2026-03-28 21:36:39
TXN0002504,CUST003505,Upi,4008.02,Success,18/05/2026 21:30:42
TXN0002505,CUST003224,BILL_PAY,2642.83,Success,2026-03-25 16:35:07
TXN0002506,CUST004317,UPI,949.46,SUCCESS,17-03-2026 12:38
TXN0002507,CUST002658,upi,3044.77,SUCCESS,01/14/2026 09:58 AM
TXN0002508,CUST002746,neft,940.56,success,2026-05-30 03:29:41
TXN0002509,CUST003760,BILL_PAY,103.36,Success,2026-05-28 22:26:15
TXN0002510,CUST004937,IMPS,-1472.12,Success,2026-06-03 07:38:05
TXN0002511,CUST005101,Imps,2769.21,success,2026-05-30 02:09:18
TXN0002512,CUST001961,BILL PAY,6119.49,SUCCESS,2026-03-12 09:23:03
TXN0002513,CUST002172,UPI,331.62,Success,2026-06-13 06:13:52
TXN0002514,CUST001784,imps,166.05,SUCCESS,22-03-2026 01:14
TXN0002515,CUST004892,NEFT,,Timed_Out,2026-06-25 18:04:42
TXN0002516,CUST001381,Upi,"1,097.97",SUCCESS,06/20/2026 08:22 PM
TXN0002517,CUST003616,Neft,980.26,success,2026-01-13 22:02:28
TXN0002518,CUST004135,UPI,3104.41,,2026-06-20 16:14:44
TXN0002519,CUST003860,Bill_Pay,1835.3,SUCCESS,19-05-2026 10:53
TXN0002520,CUST003741,IMPS,1232.59,SUCCESS,2026-01-21 01:03:56
TXN0002521,CUST002054,Neft,382.45,SUCCESS,2026-04-10 08:14:33
TXN0002522,CUST000918,Bill_Pay,"Rs.1,648.92",SUCCESS,2026-02-02 03:49:06
TXN0002523,CUST001914,BILL_PAY,158.63,Success,21-01-2026 23:17
TXN0002524,CUST002437,UPI,937.26,SUCCESS,2026-04-04 12:58:53
TXN0002525,CUST001267,BILL_PAY,638.61,failed,2026-03-04 21:08:29
TXN0002526,CUST005121,IMPS,98.13,Success,2026-04-21 14:45:58
TXN0002527,CUST003891,IMPS,1101.95,success,2026-02-13 04:47:42
TXN0002528,CUST000103,IMPS,332.45,FAILED,2026-05-29 12:09:36
TXN0002529,CUST003376,imps,1069.03,SUCCESS,03/12/2026 11:41 PM
TXN0002530,CUST001785,bill_pay,210.8,success,2026-01-30 04:10:04
TXN0002531,CUST000649,UPI,1859.46,Success,16/07/2026 16:13:49
TXN0002532,CUST001407,UPI,4978.34,SUCCESS,2026-07-23 01:37:21
TXN0002533,CUST002413,Upi,49.22,Timed_Out,2026-06-06 17:25:03
TXN0002534,CUST001171,Imps,158.69,SUCCESS,09-03-2026 16:07
TXN0002535,CUST004091,Upi,210.5,Success,2026-06-15 21:42:52
TXN0002536,CUST001645,BILL_PAY,131.23,Success,2026-03-28 14:32:01
TXN0002537,CUST004497,Neft,514.46,FAILED,25-04-2026 20:10
TXN0002538,CUST003181,imps,1048.68,SUCCESS,2026-03-25 10:31:40
TXN0002539,CUST002886,BILL_PAY,"Rs.1,523.20",SUCCESS,03-02-2026 19:54
TXN0002540,CUST000702,imps,-914.83,TIMED_OUT,2026-01-14 05:20:27
TXN0002541,CUST002029,bill_pay,1464.57,SUCCESS,23-04-2026 17:06
TXN0002542,CUST000644,UPI,611.9,SUCCESS,2026-04-25 13:34:36
TXN0002543,CUST001610,UPI,328.02,SUCCESS,2026-03-04 05:20:41
TXN0002544,CUST003599,BILL_PAY,216.43,SUCCESS,2026-07-30 10:45:02
TXN0002545,CUST003378,IMPS,537.27,Success,09-04-2026 11:02
TXN0002546,CUST001947,Neft,222.43,success,07/10/2026 02:13 AM
TXN0002547,CUST002471,BILL PAY,1010.31,SUCCESS,04-04-2026 12:20
TXN0002548,CUST000631,,226.47,SUCCESS,13-04-2026 06:27
TXN0002549,CUST004353,Upi,370.46,Success,2026-02-14 14:51:01
TXN0002550,CUST000596,NEFT,2414.38,Success,10-07-2026 14:28
TXN0002551,CUST000468,NEFT,2741.21,success,03/20/2026 10:49 AM
TXN0002552,CUST003836,IMPS,2625.83,SUCCESS,2026-06-03 13:45:04
TXN0002553,CUST001465,NEFT,624.08,Failed,2026-06-04 23:00:50
TXN0002554,CUST003273,IMPS,343.37,Success,03-03-2026 17:31
TXN0002555,CUST000741,Neft,1213.18,SUCCESS,2026-05-17 19:45:31
TXN0002556,CUST002112,IMPS,231.79,TIMEDOUT,2026-05-28 09:23:37
TXN0002557,CUST000860,IMPS,1621.25,success,2026-03-28 03:41:13
TXN0002558,CUST001602,bill_pay,309.48,success,16-01-2026 04:42
TXN0002559,CUST002761,NEFT,511.51,SUCCESS,2026-07-18 11:38:13
TXN0002560,CUST004618,imps,1668.19,Success,05/30/2026 08:18 PM
TXN0002561,CUST002830,bill_pay,74.79,SUCCESS,16-02-2026 03:36
TXN0002562,CUST001981,UPI,,Failed,29-06-2026 02:49
TXN0002563,CUST004197,upi,1037.17,Success,2026-04-29 05:14:58
TXN0002564,CUST000639,upi,1341.01,Success,2026-03-26 04:03:24
TXN0002565,CUST000995,UPI,1088.61,success,22/06/2026 09:24:59
TXN0002566,CUST003040,bill_pay,504.07,,2026-06-29 14:13:44
TXN0002567,CUST000608,Neft,1895.79,SUCCESS,2026-06-19 15:21:57
TXN0002568,CUST001848,BILL PAY,208.64,SUCCESS,2026-03-23 13:02:58
TXN0002569,CUST002811,IMPS,198.99,Success,2026-01-08 10:12:10
TXN0002570,CUST004526,BILL_PAY,1024.74,success,01/30/2026 03:24 AM
TXN0002571,CUST001630,upi,184.15,Success,
TXN0002572,CUST000260,NEFT,5233.57,,2026-07-30 01:56:45
TXN0002573,CUST004607,neft,"1,720.26",TIMEDOUT,20-07-2026 22:00
TXN0002574,CUST004166,Upi,335.37,success,06/11/2026 06:03 AM
TXN0002575,CUST001822,,1850.04,TIMED_OUT,2026-04-09 02:26:59
TXN0002576,CUST004654,imps,152.17,FAILED,02-03-2026 15:38
TXN0002577,CUST002600,NEFT,3799.18,Success,24-05-2026 10:30
TXN0002578,CUST002566,BILL PAY,676.53,TIMED_OUT,30-04-2026 06:12
TXN0002579,CUST003244,BILL_PAY,325.16,SUCCESS,25/04/2026 17:48:49
TXN0002580,CUST004103,Neft,464.51,SUCCESS,02-01-2026 10:13
TXN0002581,CUST003242,NEFT,270.63,success,12-07-2026 13:39
TXN0002582,CUST000440,Upi,509.87,timed_out,13-02-2026 05:03
TXN0002583,CUST004338,UPI,162.01,SUCCESS,2026-04-22 08:00:34
TXN0002584,CUST005138,Imps,5911.49,timed_out,2026-06-14 00:43:31
TXN0002585,CUST001560,Neft,337.08,success,2026-05-29 13:38:44
TXN0002586,CUST002641,upi,1804.32,success,16-03-2026 19:39
TXN0002587,CUST004506,BILL_PAY,855.22,FAILED,2026-06-06 02:56:04
TXN0002588,CUST003762,BILL PAY,204.09,SUCCESS,2026-07-11 11:45:25
TXN0002589,CUST003475,imps,530.64,SUCCESS,21/01/2026 14:32:38
TXN0002590,CUST002708,Bill_Pay,2784.25,Success,2026-02-22 14:16:44
TXN0002591,CUST004156,NEFT,383.14,Success,2026-01-24 13:32:14
TXN0002592,CUST001067,BILL_PAY,182.03,success,2026-07-01 21:59:02
TXN0002593,CUST000455,UPI,1280.42,TIMED_OUT,08-01-2026 21:43
TXN0002594,CUST004799,imps,49.11,SUCCESS,2026-07-10 06:44:56
TXN0002595,CUST003655,Imps,476.73,success,2026-06-22 22:53:47
TXN0002596,CUST003525,UPI,3132.32,SUCCESS,22/07/2026 17:03:23
TXN0002597,CUST002181,UPI,513.29,SUCCESS,14/07/2026 02:23:22
TXN0002598,CUST000702,BILL_PAY,2048.73,success,2026-07-19 17:01:25
TXN0002599,CUST004096,UPI,179.37,SUCCESS,2026-07-16 09:57:30
TXN0002600,CUST002810,BILL_PAY,490.58,SUCCESS,2026-01-12 06:22:52
TXN0002601,CUST003929,BILL PAY,439.57,SUCCESS,2026-07-08 10:42:28
TXN0002602,CUST002418,Bill_Pay,1196.44,Success,04/24/2026 05:47 AM
TXN0002603,CUST001504,UPI,721.55,SUCCESS,2026-01-02 21:23:49
TXN0002604,CUST001208,UPI,58.91,TIMED_OUT,16-06-2026 23:45
TXN0002605,CUST004346,upi,"3,753.09",SUCCESS,2026-04-15 10:32:53
TXN0002606,CUST004154,UPI,359.66,success,12-01-2026 07:13
TXN0002607,CUST002106,Upi,711.26,SUCCESS,05/30/2026 11:53 PM
TXN0002608,CUST004859,Bill_Pay,-458.71,SUCCESS,16/01/2026 14:21:32
TXN0002609,CUST000135,BILL PAY,652.02,SUCCESS,2026-04-27 08:55:28
TXN0002610,CUST000651,neft,585.82,Success,02-03-2026 07:13
TXN0002611,CUST001677,UPI,Rs.229.34,SUCCESS,15-05-2026 14:50
TXN0002612,CUST001906,,1679.34,SUCCESS,03/22/2026 12:24 PM
TXN0002613,CUST001955,IMPS,298.68,SUCCESS,2026-07-08 09:04:25
TXN0002614,CUST003793,UPI,276.01,SUCCESS,2026-01-01 23:02:14
TXN0002615,CUST001801,BILL_PAY,104.18,failed,05/04/2026 18:50:26
TXN0002616,CUST004337,IMPS,348.22,Success,2026-07-09 01:05:38
TXN0002617,CUST001512,Neft,Rs.294.40,Success,2026-05-18 09:26:20
TXN0002618,CUST002385,Upi,20.14,SUCCESS,19-04-2026 08:37
TXN0002619,CUST000456,Imps,59.1,success,26-05-2026 11:28
TXN0002620,CUST001582,IMPS,Rs.22.22,Failed,2026-02-23 14:48:32
TXN0002621,CUST004723,Bill_Pay,507.36,SUCCESS,07/04/2026 04:01:00
TXN0002622,CUST003996,NEFT,3522.16,success,2026-03-25 05:55:39
TXN0002623,CUST004862,IMPS,125.05,SUCCESS,2026-05-31 23:10:11
TXN0002624,CUST001321,Bill_Pay,638.13,SUCCESS,27-01-2026 22:06
TXN0002625,CUST001560,NEFT,493.57,Timed_Out,2026-05-11 19:45:39
TXN0002626,CUST001907,Imps,1410.83,success,14/04/2026 09:50:11
TXN0002627,CUST000292,neft,"1,547.09",SUCCESS,28-07-2026 08:54
TXN0002628,CUST001554,upi,8830.04,SUCCESS,29-05-2026 12:48
TXN0002629,CUST002804,Neft,893.64,SUCCESS,07-02-2026 08:41
TXN0002630,CUST001573,BILL_PAY,253.98,success,27-05-2026 16:59
TXN0002631,CUST000978,neft,-337.41,success,2026-04-11 00:49:49
TXN0002632,CUST001785,Neft,377.82,Failed,2026-03-23 05:34:37
TXN0002633,CUST003040,NEFT,307.97,SUCCESS,25-05-2026 19:47
TXN0002634,CUST004592,Neft,4907.02,,11-06-2026 23:35
TXN0002635,CUST001552,Bill_Pay,1455.01,SUCCESS,07/01/2026 03:28 PM
TXN0002636,CUST002523,IMPS,93.92,TIMED_OUT,07-05-2026 23:20
TXN0002637,CUST001479,neft,"1,183.60",success,18/06/2026 07:37:02
TXN0002638,CUST004436,Upi,187.52,SUCCESS,2026-02-20 15:56:34
TXN0002639,CUST002241,Neft,1527.4,SUCCESS,03/21/2026 06:17 PM
TXN0002640,CUST001002,IMPS,"Rs.2,507.40",FAILED,04-04-2026 00:11
TXN0002641,CUST003950,IMPS,503.93,success,2026-07-16 22:21:42
TXN0002642,CUST005081,BILL_PAY,333.05,TIMED_OUT,05/01/2026 01:32 PM
TXN0002643,CUST003894,Upi,3886.41,Success,12-02-2026 06:10
TXN0002644,CUST004931,bill_pay,287.32,SUCCESS,2026-04-27 09:28:37
TXN0002645,CUST001871,NEFT,255.86,SUCCESS,2026-04-22 23:57:44
TXN0002646,CUST002364,IMPS,212.71,Success,05/23/2026 03:06 AM
TXN0002647,CUST002031,neft,602.29,success,2026-03-10 23:17:57
TXN0002648,CUST003941,BILL PAY,890.43,SUCCESS,05-02-2026 16:42
TXN0002649,CUST002789,IMPS,"Rs.2,083.01",success,03/01/2026 21:46:18
TXN0002650,CUST003138,NEFT,1251.72,SUCCESS,2026-06-20 21:22:59
TXN0002651,CUST003479,UPI,1226.83,success,2026-04-06 20:29:48
TXN0002652,CUST004355,Imps,3062.8,success,02-03-2026 14:33
TXN0002653,CUST003262,BILL_PAY,202.06,SUCCESS,29/01/2026 01:25:48
TXN0002654,CUST003202,BILL_PAY,117.42,success,2026-04-03 23:13:15
TXN0002655,CUST001473,Imps,1329.87,success,16/01/2026 04:32:09
TXN0002656,CUST001442,Imps,569.98,Success,07/30/2026 11:24 AM
TXN0002657,CUST003876,IMPS,2092.94,Failed,2026-05-22 06:21:10
TXN0002658,CUST002104,Bill_Pay,634.93,success,2026-01-04 22:55:30
TXN0002659,CUST001203,upi,320.53,success,2026-07-07 15:12:52
TXN0002660,CUST005187,BILL PAY,"1,354.30",SUCCESS,2026-02-18 06:03:25
TXN0002661,CUST000461,imps,733.28,Success,16-03-2026 07:28
TXN0002662,CUST001143,NEFT,635.57,success,11/01/2026 03:10:13
TXN0002663,CUST003786,upi,11684.83,Success,2026-04-27 19:53:08
TXN0002664,CUST003626,Upi,2754.82,SUCCESS,2026-05-16 07:18:38
TXN0002665,CUST003738,Imps,1583.5,,2026-01-03 00:40:27
TXN0002666,CUST002043,UPI,760.64,Success,2026-05-17 23:45:26
TXN0002667,CUST005086,NEFT,686.39,success,2026-03-22 21:02:57
TXN0002668,CUST004568,NEFT,462.07,Success,15-07-2026 19:17
TXN0002669,CUST000123,Imps,856.39,SUCCESS,27-04-2026 09:42
TXN0002670,CUST001852,neft,370.12,success,01/29/2026 06:33 AM
TXN0002671,CUST002345,Upi,159.69,SUCCESS,08-03-2026 21:33
TXN0002672,CUST001256,NEFT,626.5,SUCCESS,24-07-2026 22:56
TXN0002673,CUST000245,IMPS,943.07,success,2026-06-18 14:17:04
TXN0002674,CUST000604,Imps,2099.4,TIMEDOUT,2026-05-19 15:35:07
TXN0002675,CUST000979,imps,257.48,success,28/01/2026 18:43:35
TXN0002676,CUST003809,Imps,692.85,Success,04/16/2026 04:05 PM
