event_id,customer_id,channel_type,action_performed,event_timestamp
EVT0002557,CUST003111,MOBILE_APP,LOGIN ,12-03-2026 21:06
EVT0002558,CUST000997,NET_BANKING,View_Balance,2026-07-18 06:57:01
EVT0002559,CUST000807,NET_BANKING,Initiate_Transfer,2026-05-14 18:16:53
EVT0002560,CUST000713,Net_Banking,Logout,2026-05-14 14:00:52
EVT0002561,CUST004333,net_banking,login,2026-03-29 13:11:58
EVT0002562,CUST004093,NET BANKING,VIEW_BALANCE,02-02-2026 01:53
EVT0002563,CUST003675,NET_BANKING,Initiate_Transfer,21/01/2026 08:20:26
EVT0002564,CUST004076,MOBILE_APP,view_balance,2026-06-09 08:17:16
EVT0002565,CUST004312,mobile_app,VIEW_BALANCE,2026-05-25 00:23:28
EVT0002566,CUST003821,MOBILE APP,INITIATE_TRANSFER,2026-02-18 06:44:54
EVT0002567,CUST000254,MOBILE_APP,Initiate_Transfer,2026-04-07 04:52:29
EVT0002568,CUST003956,MOBILE APP,INITIATE_TRANSFER,08-04-2026 23:43
EVT0002569,CUST002674,Net_Banking,logout,02-02-2026 09:31
EVT0002570,CUST000178,Net_Banking,Initiate_Transfer,2026-03-06 22:49:54
EVT0002571,CUST002442,MOBILE_APP,INITIATE_TRANSFER,2026-01-05 22:09:42
EVT0002572,CUST004187,net_banking,initiate_transfer,2026-03-11 13:11:05
EVT0002573,CUST002192,Mobile_App,INITIATE_TRANSFER,17-04-2026 11:05
EVT0002574,CUST000837,mobile_app,View_Balance,2026-04-15 08:34:25
EVT0002575,CUST002798,MOBILE APP,Logout,2026-07-03 20:52:22
EVT0002576,CUST004599,Net_Banking,View_Balance,2026-02-23 23:14:06
EVT0002577,CUST002405,NET_BANKING,initiate_transfer,05-02-2026 05:03
EVT0002578,CUST003614,NET_BANKING, LOGOUT,11-03-2026 05:15
EVT0002579,CUST003204,MOBILE APP,LOGIN ,2026-03-15 15:31:59
EVT0002580,CUST001704,Net_Banking,VIEW_BALANCE,2026-05-10 08:04:08
EVT0002581,CUST004279,NET_BANKING,VIEW_BALANCE,13-04-2026 22:42
EVT0002582,CUST002551,mobile_app,logout,2026-04-14 23:55:56
EVT0002583,CUST001705,mobile_app,VIEW_BALANCE,2026-05-18 09:26:32
EVT0002584,CUST001197,Net_Banking,initiate_transfer,01-03-2026 22:00
EVT0002585,CUST003606,MOBILE_APP,LOGIN ,20-07-2026 20:53
EVT0002586,CUST003507,MOBILE_APP,INITIATE_TRANSFER,2026-05-28 22:43:58
EVT0002587,CUST001623,NET BANKING,initiate_transfer,2026-05-28 23:30:17
EVT0002588,CUST002703,NET_BANKING,VIEW_BALANCE,27-03-2026 03:06
EVT0002589,CUST001213,net_banking,logout,17/03/2026 06:48:22
EVT0002590,CUST004402,MOBILE_APP,INITIATE_TRANSFER,19-04-2026 02:15
EVT0002591,CUST004989,NET BANKING,LOGIN,06-03-2026 18:33
EVT0002592,CUST004663,Net_Banking,VIEW_BALANCE,2026-05-10 17:06:19
EVT0002593,CUST002283,MOBILE APP,INITIATE_TRANSFER,15-07-2026 23:27
EVT0002594,CUST001489,net_banking,View_Balance,22/04/2026 16:54:54
EVT0002595,CUST003431,NET_BANKING,LOGOUT,2026-07-25 21:06:03
EVT0002596,CUST003407,MOBILE APP,VIEW_BALANCE,2026-07-08 18:49:36
EVT0002597,CUST003379,Net_Banking,LOGOUT,15/01/2026 22:15:54
EVT0002598,CUST003107,MOBILE APP, LOGOUT,24/05/2026 15:30:40
EVT0002599,CUST002093,NET BANKING,view_balance,2026-06-24 05:59:29
EVT0002600,CUST003986,NET_BANKING,view_balance,01/30/2026 07:26 PM
EVT0002601,CUST001154,MOBILE_APP,login,2026-07-31 05:04:45
EVT0002602,CUST002861,Net_Banking, LOGOUT,08/03/2026 13:57:04
EVT0002603,CUST003876,Mobile_App,LOGIN,31-01-2026 22:33
EVT0002604,CUST001480,NET_BANKING,View_Balance,04/18/2026 03:23 AM
EVT0002605,CUST003760,MOBILE APP,Login,09/06/2026 00:10:23
EVT0002606,CUST000043,net_banking,initiate_transfer,2026-05-23 17:24:04
EVT0002607,CUST003581,net_banking,Login,2026-05-20 13:16:28
EVT0002608,CUST004869,MOBILE APP, LOGOUT,2026-04-19 12:28:14
EVT0002609,CUST002177,MOBILE APP,LOGIN ,09-04-2026 03:07
EVT0002610,CUST004855,net_banking,Initiate_Transfer,2026-03-28 02:48:26
EVT0002611,CUST000710,NET BANKING,Login,2026-06-06 10:05:26
EVT0002612,CUST004001,NET BANKING,VIEW_BALANCE,08-06-2026 21:52
EVT0002613,CUST004751,NET_BANKING,logout,17-03-2026 12:17
EVT0002614,CUST001889,mobile_app,Logout,21-04-2026 06:23
EVT0002615,CUST002085,Net_Banking,login,05-06-2026 22:53
EVT0002616,CUST000322,NET_BANKING,logout,2026-04-15 14:57:26
EVT0002617,CUST000246,MOBILE_APP,initiate_transfer,2026-05-15 05:29:16
EVT0002618,CUST001331,MOBILE APP,LOGIN ,2026-06-08 19:11:42
EVT0002619,CUST001403,MOBILE APP,view_balance,2026-06-16 06:41:10
EVT0002620,CUST002244,MOBILE APP,Logout,25/06/2026 02:27:28
EVT0002621,CUST000957,NET_BANKING,LOGOUT,03/24/2026 12:31 PM
EVT0002622,CUST004224,Mobile_App,INITIATE_TRANSFER,29-07-2026 06:44
EVT0002623,CUST003183,NET_BANKING,initiate_transfer,14-06-2026 09:08
EVT0002624,CUST001399,MOBILE APP,INITIATE_TRANSFER,2026-04-10 11:11:30
EVT0002625,CUST000096,net_banking, LOGOUT,2026-05-13 13:00:01
EVT0002626,CUST004828,net_banking,VIEW_BALANCE,05/01/2026 00:12:21
EVT0002627,CUST002983,MOBILE_APP,View_Balance,06/12/2026 07:11 PM
EVT0002628,CUST001375,mobile_app,view_balance,27-05-2026 00:25
EVT0002629,CUST002256,MOBILE_APP,LOGIN,01-04-2026 14:07
EVT0002630,CUST005066,MOBILE_APP,VIEW_BALANCE,2026-07-17 16:42:06
EVT0002631,CUST000165,Mobile_App,logout,2026-07-27 05:00:10
EVT0002632,CUST003237,NET_BANKING,Initiate_Transfer,2026-01-24 15:55:32
EVT0002633,CUST005014,net_banking, LOGOUT,2026-01-23 16:19:13
EVT0002634,CUST004308,NET BANKING,,08-02-2026 10:37
EVT0002635,CUST004659,NET BANKING,Initiate_Transfer,16-07-2026 17:30
EVT0002636,CUST000344,mobile_app,Initiate_Transfer,2026-05-26 23:03:04
EVT0002637,CUST002126,mobile_app,LOGOUT,27-06-2026 01:27
EVT0002638,CUST004671,mobile_app,view_balance,2026-06-01 19:12:20
EVT0002639,CUST004131,MOBILE APP,Login,24/06/2026 15:05:25
EVT0002640,CUST004963,net_banking,VIEW_BALANCE,2026-07-02 10:59:00
EVT0002641,CUST002330,MOBILE APP,VIEW_BALANCE,31-03-2026 00:13
EVT0002642,CUST004651,MOBILE_APP,View_Balance,30/04/2026 16:13:41
EVT0002643,CUST003626,MOBILE_APP,logout,2026-03-10 13:20:12
EVT0002644,CUST002591,NET_BANKING,View_Balance,2026-01-04 18:52:30
EVT0002645,CUST002474,Mobile_App,INITIATE_TRANSFER,30-03-2026 11:14
EVT0002646,CUST002893,MOBILE_APP,Initiate_Transfer,2026-07-10 12:16:45
EVT0002647,CUST003481,Mobile_App,Initiate_Transfer,2026-03-15 13:54:28
EVT0002648,CUST002731,MOBILE_APP,initiate_transfer,2026-05-10 16:20:12
EVT0002649,CUST003270,MOBILE_APP,Initiate_Transfer,2026-01-30 15:11:31
EVT0002650,CUST001590,MOBILE_APP,INITIATE_TRANSFER,2026-07-05 06:52:13
EVT0002651,CUST004032,NET BANKING,Login,2026-01-19 13:05:16
EVT0002652,CUST001132,NET_BANKING,Logout,14-03-2026 18:10
EVT0002653,CUST003008,Net_Banking,VIEW_BALANCE,03/13/2026 05:08 PM
EVT0002654,CUST000172,mobile_app,Initiate_Transfer,2026-05-26 14:36:46
EVT0002655,CUST002543,Mobile_App,VIEW_BALANCE,2026-04-24 19:57:06
EVT0002656,CUST000858,MOBILE_APP,INITIATE_TRANSFER,2026-07-04 00:56:21
EVT0002657,CUST004950,net_banking,VIEW_BALANCE,2026-02-06 20:24:54
EVT0002658,CUST002504,MOBILE_APP,View_Balance,2026-06-22 13:12:16
EVT0002659,CUST001688,, LOGOUT,2026-01-07 09:23:52
EVT0002660,CUST000175,MOBILE_APP,Login,12-05-2026 04:26
EVT0002661,CUST002942,MOBILE_APP,INITIATE_TRANSFER,2026-03-04 15:54:22
EVT0002662,CUST001712,NET_BANKING,Logout,2026-03-07 03:11:46
EVT0002663,CUST003184,MOBILE APP,LOGIN,31-01-2026 01:03
EVT0002664,CUST002183,mobile_app,LOGIN,2026-02-04 10:21:26
EVT0002665,CUST002080,,LOGIN ,02/04/2026 03:23:04
EVT0002666,CUST004279,NET_BANKING,view_balance,2026-01-29 20:47:34
EVT0002667,CUST004970,MOBILE_APP,LOGIN,20-07-2026 16:01
EVT0002668,CUST000927,NET_BANKING,LOGOUT,2026-07-02 23:11:15
EVT0002669,CUST005109,Mobile_App,VIEW_BALANCE,2026-02-09 14:24:57
EVT0002670,CUST001879,Net_Banking,LOGIN,2026-02-03 00:11:50
EVT0002671,CUST004880,mobile_app,INITIATE_TRANSFER,2026-05-26 22:38:37
EVT0002672,CUST000190,,LOGIN,04/01/2026 12:58:44
EVT0002673,CUST004759,mobile_app,logout,22/01/2026 11:47:59
EVT0002674,CUST001167,Net_Banking,INITIATE_TRANSFER,03-02-2026 23:10
EVT0002675,CUST002189,MOBILE APP,initiate_transfer,2026-05-20 21:46:54
EVT0002676,CUST003878,NET_BANKING,Initiate_Transfer,
EVT0002677,CUST001195,Mobile_App,view_balance,05-06-2026 22:11
EVT0002678,CUST001406,mobile_app, LOGOUT,2026-05-18 16:04:01
EVT0002679,CUST003422,Mobile_App,login,2026-01-04 05:52:47
EVT0002680,CUST000276,MOBILE_APP,INITIATE_TRANSFER,10-05-2026 19:28
EVT0002681,CUST004791,NET_BANKING,LOGOUT,03-07-2026 15:49
EVT0002682,CUST001460,Mobile_App,LOGOUT,2026-05-25 02:39:56
EVT0002683,CUST002727,Mobile_App,Login,2026-02-10 09:29:20
EVT0002684,CUST002741,Net_Banking,LOGIN ,2026-05-20 19:45:30
EVT0002685,CUST004659,MOBILE_APP,LOGIN,02/12/2026 09:54 AM
EVT0002686,CUST004908,NET BANKING,VIEW_BALANCE,2026-03-03 18:55:44
EVT0002687,CUST000263,NET_BANKING,VIEW_BALANCE,03/21/2026 04:55 PM
EVT0002688,CUST003139,MOBILE APP,LOGIN ,06/21/2026 02:08 PM
EVT0002689,CUST004392,net_banking,initiate_transfer,26-04-2026 04:05
EVT0002690,CUST001132,MOBILE_APP,LOGOUT,28-05-2026 12:43
EVT0002691,CUST000322,MOBILE_APP,INITIATE_TRANSFER,19-05-2026 07:26
EVT0002692,CUST000513,Net_Banking,LOGIN,18-03-2026 04:18
EVT0002693,CUST000833,NET_BANKING,VIEW_BALANCE,2026-07-16 19:11:15
EVT0002694,CUST005109,net_banking,Login,16-05-2026 21:10
EVT0002695,CUST000998,NET_BANKING,VIEW_BALANCE,2026-05-22 16:40:08
EVT0002696,CUST003021,Net_Banking,Login,2026-02-11 02:35:30
EVT0002697,CUST002983,Mobile_App,Initiate_Transfer,2026-04-24 07:33:16
EVT0002698,CUST001262,MOBILE_APP,VIEW_BALANCE,2026-06-13 11:39:43
EVT0002699,CUST001949,MOBILE APP,LOGOUT,2026-04-10 10:02:47
EVT0002700,CUST003607,mobile_app,initiate_transfer,29-05-2026 21:23
EVT0002701,CUST004556,net_banking,VIEW_BALANCE,2026-02-12 21:25:54
EVT0002702,CUST004855,NET_BANKING,view_balance,2026-07-09 21:05:44
EVT0002703,CUST001947,,INITIATE_TRANSFER,03-04-2026 06:30
EVT0002704,CUST004651,NET_BANKING,VIEW_BALANCE,04/08/2026 01:38 AM
EVT0002705,CUST003096,MOBILE_APP,login,2026-06-10 10:22:21
EVT0002706,CUST003169,MOBILE_APP,logout,01/28/2026 07:10 PM
EVT0002707,CUST003608,MOBILE_APP,login,2026-07-28 10:31:52
EVT0002708,CUST001978,NET_BANKING, LOGOUT,2026-03-25 04:55:45
EVT0002709,CUST002342,net_banking,logout,2026-01-18 02:07:17
EVT0002710,CUST004202,Mobile_App,View_Balance,15-05-2026 22:36
EVT0002711,CUST002554,net_banking,Login,2026-01-16 12:19:19
EVT0002712,CUST002741,MOBILE_APP,LOGOUT,02/20/2026 01:08 PM
EVT0002713,CUST001189,NET_BANKING, LOGOUT,2026-07-16 03:22:47
EVT0002714,CUST001248,NET BANKING,LOGOUT,31/01/2026 09:05:11
EVT0002715,CUST004563,MOBILE_APP,,28-01-2026 08:44
EVT0002716,CUST002223,Mobile_App,,2026-01-29 07:52:25
EVT0002717,CUST004616,MOBILE_APP,Logout,27/02/2026 15:03:26
EVT0002718,CUST003209,MOBILE_APP,INITIATE_TRANSFER,22/06/2026 13:59:39
EVT0002719,CUST003442,NET_BANKING,VIEW_BALANCE,06-03-2026 22:14
EVT0002720,CUST004415,net_banking,VIEW_BALANCE,2026-07-08 16:22:09
EVT0002721,CUST003844,Net_Banking,initiate_transfer,23-04-2026 20:16
EVT0002722,CUST002789,MOBILE APP,VIEW_BALANCE,2026-03-09 07:11:55
EVT0002723,CUST003159,NET BANKING,login,2026-04-02 22:40:40
EVT0002724,CUST003131,mobile_app,Initiate_Transfer,03-02-2026 21:27
EVT0002725,CUST003946,MOBILE_APP, LOGOUT,06/04/2026 02:06:46
EVT0002726,CUST002724,NET_BANKING,LOGIN,2026-01-25 09:59:23
EVT0002727,CUST003911,NET_BANKING,Logout,2026-03-25 16:19:23
EVT0002728,CUST000960,NET_BANKING,INITIATE_TRANSFER,29/04/2026 10:51:01
EVT0002729,CUST000083,Net_Banking,LOGIN,2026-06-28 17:37:07
EVT0002730,CUST005160,NET_BANKING,View_Balance,2026-04-26 19:20:04
EVT0002731,CUST000569,Net_Banking,Login,03-01-2026 23:19
EVT0002732,CUST000254,NET_BANKING, LOGOUT,07/16/2026 07:08 AM
EVT0002733,CUST004713,NET_BANKING,initiate_transfer,09/01/2026 09:46:46
EVT0002734,CUST002673,Net_Banking,LOGOUT,2026-03-24 12:58:28
EVT0002735,CUST004846,Net_Banking, LOGOUT,2026-03-04 22:03:37
EVT0002736,CUST004333,Mobile_App,view_balance,23-03-2026 18:11
EVT0002737,CUST005170,NET_BANKING,View_Balance,2026-03-24 07:59:31
EVT0002738,CUST000477,Mobile_App,view_balance,27-03-2026 00:01
EVT0002739,CUST001601,NET_BANKING,VIEW_BALANCE,09-04-2026 22:11
EVT0002740,CUST002985,NET BANKING,logout,2026-06-21 02:25:15
EVT0002741,CUST002307,MOBILE_APP,view_balance,2026-06-23 01:01:47
EVT0002742,CUST004631,NET BANKING,view_balance,2026-03-12 03:18:35
EVT0002743,CUST002147,MOBILE_APP,Logout,2026-04-03 16:20:59
EVT0002744,CUST002488,NET_BANKING,INITIATE_TRANSFER,2026-03-27 14:16:41
EVT0002745,CUST001668,net_banking,INITIATE_TRANSFER,22/02/2026 04:39:39
EVT0002746,CUST000437,NET BANKING,LOGIN,28/03/2026 02:22:54
EVT0002747,CUST001813,net_banking,LOGIN,17/07/2026 18:48:42
EVT0002748,CUST005167,Net_Banking,Logout,06-03-2026 05:08
EVT0002749,CUST002879,MOBILE_APP,LOGIN ,10/05/2026 23:09:46
EVT0002750,CUST004435,NET BANKING,VIEW_BALANCE,2026-02-09 07:03:45
EVT0002751,CUST000329,net_banking,LOGIN ,2026-04-26 10:08:17
EVT0002752,CUST003842,mobile_app,VIEW_BALANCE,23-03-2026 14:47
EVT0002753,CUST001885,NET_BANKING,VIEW_BALANCE,16-04-2026 16:22
EVT0002754,CUST000721,NET BANKING,view_balance,29/01/2026 07:57:07
EVT0002755,CUST000214,MOBILE APP,View_Balance,2026-02-05 04:30:22
EVT0002756,CUST004472,MOBILE_APP,VIEW_BALANCE,2026-04-22 02:13:22
EVT0002757,CUST002059,,LOGIN,19/04/2026 09:05:08
EVT0002758,CUST000817,Net_Banking,VIEW_BALANCE,2026-03-24 12:11:31
EVT0002759,CUST003652,NET_BANKING,LOGIN ,15-05-2026 13:49
EVT0002760,CUST001121,,initiate_transfer,06/22/2026 04:00 AM
EVT0002761,CUST000146,MOBILE_APP, LOGOUT,10/06/2026 15:27:10
EVT0002762,CUST004072,MOBILE_APP,LOGIN,29-04-2026 13:34
EVT0002763,CUST004176,net_banking,logout,2026-06-05 08:51:34
EVT0002764,CUST004442,NET_BANKING,initiate_transfer,11-02-2026 08:29
EVT0002765,CUST001458,MOBILE_APP,VIEW_BALANCE,2026-01-24 04:20:13
EVT0002766,CUST003998,net_banking,VIEW_BALANCE,2026-03-05 18:37:44
EVT0002767,CUST003075,MOBILE APP,VIEW_BALANCE,09-02-2026 20:35
EVT0002768,CUST004660,NET_BANKING,LOGIN,2026-02-05 18:12:21
EVT0002769,CUST004594,Net_Banking, LOGOUT,2026-05-01 21:45:38
EVT0002770,CUST003293,Net_Banking,Initiate_Transfer,29-04-2026 21:37
EVT0002771,CUST000160,MOBILE APP,INITIATE_TRANSFER,2026-04-24 23:28:33
EVT0002772,CUST002906,NET_BANKING,INITIATE_TRANSFER,05/13/2026 12:36 AM
EVT0002773,CUST002450,net_banking,VIEW_BALANCE,14-01-2026 10:45
EVT0002774,CUST003437,Mobile_App,LOGOUT,2026-06-28 22:08:25
EVT0002775,CUST000580,net_banking,VIEW_BALANCE,2026-02-05 23:07:16
EVT0002776,CUST004841,net_banking,LOGIN,03/06/2026 21:47:54
EVT0002777,CUST003707,MOBILE_APP,LOGIN ,2026-05-17 04:03:43
EVT0002778,CUST001664,NET_BANKING, LOGOUT,2026-03-24 02:09:26
EVT0002779,CUST003255,Net_Banking,LOGIN ,2026-01-22 01:19:06
EVT0002780,CUST003923,mobile_app,VIEW_BALANCE,2026-07-05 08:04:06
EVT0002781,CUST004821,NET_BANKING,INITIATE_TRANSFER,2026-05-21 09:02:16
EVT0002782,CUST000575,MOBILE APP,View_Balance,2026-07-04 21:37:44
EVT0002783,CUST001425,Net_Banking,VIEW_BALANCE,2026-06-03 12:33:55
EVT0002784,CUST004254,MOBILE APP,VIEW_BALANCE,2026-04-19 04:22:20
EVT0002785,CUST000536,NET_BANKING,LOGIN,06-05-2026 17:41
EVT0002786,CUST003802,NET_BANKING,initiate_transfer,21-02-2026 12:15
EVT0002787,CUST001681,MOBILE_APP,logout,2026-07-28 13:54:55
EVT0002788,CUST003962,MOBILE_APP,LOGOUT,04/04/2026 01:04:17
EVT0002789,CUST003966,Mobile_App,logout,04/30/2026 10:04 AM
EVT0002790,CUST004868,MOBILE_APP,Logout,2026-03-27 06:08:09
EVT0002791,CUST004630,mobile_app,Initiate_Transfer,2026-01-30 10:04:01
EVT0002792,CUST002852,Mobile_App,Initiate_Transfer,2026-06-05 14:45:48
EVT0002793,CUST000907,mobile_app,login,2026-01-22 15:26:20
EVT0002794,CUST001272,MOBILE_APP,VIEW_BALANCE,2026-07-11 17:59:57
EVT0002795,CUST002928,Net_Banking,LOGOUT,2026-04-25 18:02:23
EVT0002796,CUST001419,MOBILE APP,LOGIN,2026-05-29 17:59:46
EVT0002797,CUST002452,NET_BANKING,Initiate_Transfer,2026-01-31 05:18:06
EVT0002798,CUST004487,net_banking,LOGIN,2026-06-05 05:02:38
EVT0002799,CUST003783,NET_BANKING,INITIATE_TRANSFER,03-03-2026 10:42
EVT0002800,CUST002417,NET_BANKING,INITIATE_TRANSFER,04/02/2026 20:36:49
EVT0002801,CUST004928,MOBILE_APP,Login,05/07/2026 16:45:19
EVT0002802,CUST005092,Net_Banking,View_Balance,2026-06-25 05:32:17
EVT0002803,CUST002502,NET_BANKING,View_Balance,01-06-2026 09:13
EVT0002804,CUST005200,MOBILE_APP,initiate_transfer,15-06-2026 16:44
EVT0002805,CUST000405,NET_BANKING,,2026-07-08 11:07:23
EVT0002806,CUST001537,mobile_app,INITIATE_TRANSFER,30-03-2026 21:23
EVT0002807,CUST002828,NET BANKING,LOGIN,2026-04-27 07:10:54
EVT0002808,CUST002817,MOBILE_APP,Logout,07-04-2026 04:14
EVT0002809,CUST003312,NET_BANKING,View_Balance,2026-07-24 08:14:55
EVT0002810,CUST003594,NET BANKING,LOGOUT,20/07/2026 16:34:49
EVT0002811,CUST003234,MOBILE_APP,Logout,07/01/2026 07:39:52
EVT0002812,CUST000328,Mobile_App,INITIATE_TRANSFER,19-02-2026 07:27
EVT0002813,CUST002651,Net_Banking, LOGOUT,26-07-2026 10:09
EVT0002814,CUST004731,mobile_app,LOGIN,08-02-2026 22:43
EVT0002815,CUST004378,NET_BANKING,View_Balance,07/30/2026 03:38 AM
EVT0002816,CUST002841,MOBILE APP,View_Balance,2026-03-24 14:45:37
EVT0002817,CUST000405,MOBILE_APP,LOGIN,2026-06-25 17:30:11
EVT0002818,CUST003552,MOBILE_APP,LOGIN,2026-02-23 21:38:17
EVT0002819,CUST005135,MOBILE APP,Initiate_Transfer,2026-04-09 23:22:04
EVT0002820,CUST001453,NET BANKING,login,2026-07-31 15:44:38
EVT0002821,CUST004185,NET_BANKING,Initiate_Transfer,2026-07-03 02:50:43
EVT0002822,CUST005177,NET BANKING,INITIATE_TRANSFER,07-03-2026 11:15
EVT0002823,CUST004866,,login,2026-02-25 19:24:49
EVT0002824,CUST004111,NET_BANKING,INITIATE_TRANSFER,31-03-2026 22:21
EVT0002825,CUST001104,Mobile_App,INITIATE_TRANSFER,2026-02-27 11:14:16
EVT0002826,CUST000749,mobile_app,INITIATE_TRANSFER,01/21/2026 05:53 AM
EVT0002827,CUST000793,MOBILE_APP,LOGIN,2026-07-12 10:54:21
EVT0002828,CUST002134,net_banking,INITIATE_TRANSFER,2026-01-17 17:23:08
EVT0002829,CUST003306,Mobile_App,VIEW_BALANCE,11-06-2026 18:34
EVT0002830,CUST000345,NET BANKING,LOGIN ,2026-01-27 00:37:06
EVT0002831,CUST000142,Mobile_App,,2026-06-24 22:56:41
EVT0002832,CUST005158,net_banking,VIEW_BALANCE,01-07-2026 04:19
EVT0002833,CUST004636,Mobile_App,Login,01-05-2026 09:15
EVT0002834,CUST005122,MOBILE_APP,initiate_transfer,2026-03-01 23:28:53
EVT0002835,CUST004757,NET_BANKING,VIEW_BALANCE,04/22/2026 03:37 AM
EVT0002836,CUST004635,Mobile_App,Initiate_Transfer,2026-02-04 23:25:19
EVT0002837,CUST003920,mobile_app,View_Balance,19-04-2026 14:07
EVT0002838,CUST001542,mobile_app,Initiate_Transfer,
EVT0002839,CUST005010,Net_Banking,INITIATE_TRANSFER,07/09/2026 03:36 PM
EVT0002840,CUST004875,Mobile_App,logout,08-01-2026 14:09
EVT0002841,CUST003234,Net_Banking,LOGIN,2026-06-08 18:59:17
EVT0002842,CUST001923,NET_BANKING,INITIATE_TRANSFER,2026-05-22 22:51:34
EVT0002843,CUST002850,mobile_app,initiate_transfer,20/07/2026 01:10:35
EVT0002844,CUST001251,Mobile_App,logout,02-06-2026 21:42
EVT0002845,CUST000699,MOBILE APP,VIEW_BALANCE,2026-03-03 13:45:50
EVT0002846,CUST003558,MOBILE_APP,LOGIN,23-03-2026 20:52
EVT0002847,CUST001016,NET BANKING, LOGOUT,2026-04-06 03:14:06
EVT0002848,CUST001099,MOBILE_APP,initiate_transfer,31/01/2026 05:16:06
EVT0002849,CUST000301,NET BANKING,VIEW_BALANCE,06-02-2026 14:06
EVT0002850,CUST003425,MOBILE_APP,initiate_transfer,2026-04-26 05:44:07
EVT0002851,CUST000651,MOBILE APP,VIEW_BALANCE,24/03/2026 05:39:22
EVT0002852,CUST000511,NET_BANKING, LOGOUT,01-05-2026 16:27
EVT0002853,CUST004783,MOBILE_APP,Logout,2026-02-27 09:51:27
EVT0002854,CUST002323,Mobile_App,VIEW_BALANCE,18/04/2026 07:13:28
EVT0002855,CUST002748,Mobile_App,INITIATE_TRANSFER,2026-03-10 13:23:45
EVT0002856,CUST002567,mobile_app,logout,15-04-2026 14:37
EVT0002857,CUST000815,MOBILE_APP,view_balance,25-01-2026 06:17
EVT0002858,CUST000674,NET_BANKING,INITIATE_TRANSFER,01-05-2026 22:12
EVT0002859,CUST000069,mobile_app,VIEW_BALANCE,12/01/2026 15:09:18
EVT0002860,CUST004444,mobile_app,Initiate_Transfer,19-03-2026 23:04
EVT0002861,CUST002592,mobile_app,INITIATE_TRANSFER,12-05-2026 09:36
EVT0002862,CUST004921,mobile_app,view_balance,2026-06-07 11:53:14
EVT0002863,CUST004889,mobile_app,Initiate_Transfer,2026-04-20 07:16:08
EVT0002864,CUST002866,MOBILE APP,LOGOUT,2026-06-09 02:37:33
EVT0002865,CUST004894,NET_BANKING,INITIATE_TRANSFER,25-04-2026 02:45
EVT0002866,CUST004475,NET_BANKING,Initiate_Transfer,20-07-2026 12:07
EVT0002867,CUST000528,Mobile_App,VIEW_BALANCE,2026-07-02 23:05:32
EVT0002868,CUST001707,MOBILE_APP,View_Balance,26-06-2026 18:42
EVT0002869,CUST003270,NET BANKING,LOGIN,09/06/2026 09:44:48
EVT0002870,CUST000780,NET_BANKING,LOGIN,10/03/2026 23:15:13
EVT0002871,CUST002217,Mobile_App,,27/06/2026 19:54:14
EVT0002872,CUST000598,MOBILE_APP,logout,25/06/2026 15:05:46
EVT0002873,CUST002892,NET_BANKING,View_Balance,28-01-2026 08:55
EVT0002874,CUST001776,MOBILE APP,Logout,15-07-2026 15:30
EVT0002875,CUST004038,NET_BANKING,Logout,10-04-2026 16:32
EVT0002876,CUST000886,MOBILE_APP, LOGOUT,2026-04-16 15:57:08
EVT0002877,CUST005177,mobile_app,VIEW_BALANCE,2026-06-15 13:47:40
EVT0002878,CUST000323,MOBILE_APP,Initiate_Transfer,16-07-2026 02:11
EVT0002879,CUST004796,Mobile_App,VIEW_BALANCE,31-01-2026 16:45
EVT0002880,CUST000024,MOBILE_APP,initiate_transfer,2026-01-18 00:46:34
EVT0002881,CUST002281,Net_Banking,INITIATE_TRANSFER,2026-02-19 11:33:08
EVT0002882,CUST003544,NET_BANKING,LOGIN,21/01/2026 18:38:30
EVT0002883,CUST003421,NET BANKING,Login,2026-04-17 15:12:36
EVT0002884,CUST001721,NET_BANKING,Login,14-05-2026 16:54
EVT0002885,CUST004167,MOBILE APP,Logout,16-07-2026 19:08
EVT0002886,CUST003184,Net_Banking,VIEW_BALANCE,19-07-2026 01:03
EVT0002887,CUST003764,Net_Banking,LOGIN ,2026-03-05 21:48:12
EVT0002888,CUST002197,Mobile_App,logout,2026-07-29 01:27:30
EVT0002889,CUST002508,MOBILE_APP,VIEW_BALANCE,2026-06-16 06:22:13
EVT0002890,CUST004607,MOBILE APP,INITIATE_TRANSFER,29-03-2026 19:24
EVT0002891,CUST003612,net_banking,INITIATE_TRANSFER,2026-07-14 03:36:18
EVT0002892,CUST002186,NET_BANKING,logout,2026-03-19 11:04:46
EVT0002893,CUST004053,NET_BANKING,Logout,2026-02-05 02:29:41
EVT0002894,CUST003597,net_banking,VIEW_BALANCE,2026-03-16 22:52:56
EVT0002895,CUST000898,,LOGIN,05-04-2026 10:24
EVT0002896,CUST001658,NET_BANKING,initiate_transfer,2026-05-15 04:54:24
EVT0002897,CUST002412,MOBILE APP,logout,09-05-2026 08:33
EVT0002898,CUST000419,mobile_app,login,19-07-2026 16:26
EVT0002899,CUST001787,MOBILE_APP,LOGIN,06-01-2026 13:19
EVT0002900,CUST001609,NET_BANKING, LOGOUT,22-06-2026 11:46
EVT0002901,CUST002270,Net_Banking,VIEW_BALANCE,2026-03-23 13:18:09
EVT0002902,CUST001849,NET_BANKING,VIEW_BALANCE,04/04/2026 14:46:15
